date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2016-05-03,35681,35384,36348,35726,33045,30075,28014,26828,26232,26049,26567,28361,31683,32656,32761,33349,34163,34915,35473,36287,37166,38001,38884,39300
2016-05-04,38888,37951,38428,37384,34269,30943,28584,27209,26364,26006,26369,28070,31284,32333,33016,34160,35389,36562,37766,39303,40789,42296,43559,44128
2016-05-05,43866,42553,41997,40446,36809,32877,29977,28230,27185,26671,26893,28535,31531,32642,33691,35351,37018,38689,40441,42393,44171,45825,47011,47037
2016-05-06,45771,43738,43027,41238,37595,33597,30684,28848,27745,27104,27214,28673,31558,32582,33606,35507,37404,38978,40653,42665,44451,46118,47296,47421
2016-05-07,46120,43716,42256,40551,37843,34587,31785,29697,28264,27422,27007,27409,28142,29098,31441,34117,36333,38138,39787,41238,42487,43622,44406,44273
2016-05-08,43102,41263,40571,39534,37327,34711,32328,30504,29211,28398,27987,28075,28479,29020,30971,33140,34550,35341,35872,36156,36571,36703,36710,36760
2016-05-09,36664,36842,38055,37787,35659,32704,30488,29191,28391,28097,28573,30472,33912,35210,35923,37163,39013,40665,42364,44086,45414,46909,48232,48846
2016-05-10,48233,46652,46112,44773,41319,37560,34778,33144,31940,31262,31437,33093,36526,37797,39103,41420,44369,47214,49862,52473,54651,56325,57231,56768
2016-05-11,54615,51884,49834,47367,43269,38911,35784,33797,32418,31561,31386,32817,35767,36740,37841,39670,42022,44400,46841,49252,51321,52964,53816,53866
2016-05-12,52392,50241,49597,47788,43973,39278,35762,33743,32326,31539,31566,33282,36306,37324,38315,39839,41710,43123,44445,46255,47762,49219,50530,50786
2016-05-13,49436,47605,46905,45074,41447,37428,34341,32282,30925,30162,30257,31674,34601,35786,37371,39479,42026,44378,46663,48705,50157,51390,51865,50726
2016-05-14,48741,46361,45337,43956,41371,38019,35048,32926,31514,30554,30035,30345,31027,31844,33975,36412,38560,39999,40999,41473,41709,41150,40065,39121
2016-05-15,38184,37158,36854,36196,34393,32095,29998,28416,27409,26830,26566,26685,27016,27624,29453,31368,32885,34010,35151,36097,36644,36641,36603,36661
2016-05-16,36669,36659,37478,37141,35017,32102,29850,28494,27795,27590,28076,29888,33142,34424,34941,35802,36882,38108,39328,40553,41460,42088,42652,42847
2016-05-17,42449,41607,41960,41340,38196,34617,31830,30229,29160,28653,28908,30595,33841,35134,35919,37268,38768,40136,41549,43217,44817,46121,46818,46587
2016-05-18,45496,43953,43721,42404,38993,35079,32047,30204,29134,28601,28744,30217,33277,34283,34739,35845,36924,37925,38676,39527,40099,40552,40699,40322
2016-05-19,39583,39015,39244,38400,35606,32454,30055,28672,27777,27437,27814,29510,32730,34092,34648,35706,36357,36600,36520,36478,36290,36292,36501,36492
2016-05-20,36062,35696,36457,36313,33941,30959,28784,27528,26763,26438,26801,28445,31424,32696,33675,34969,36438,37853,39147,41040,42832,44495,45811,46211
2016-05-21,45186,43289,42267,41357,38915,35818,33003,31083,29755,28987,28668,28968,29625,30799,33235,35905,38496,40587,41963,43390,45013,46233,46647,45806
2016-05-22,44505,43175,42553,41968,39748,37118,34627,32798,31504,30641,30126,30077,30338,30958,33084,35563,37995,40433,42700,44728,46314,47741,48983,49462
2016-05-23,48860,47473,46813,45658,42505,38457,35343,33324,32024,31431,31613,33304,36388,37751,38684,39972,41712,43660,45453,47105,48522,49068,49437,49416
2016-05-24,48434,47345,47297,46290,43064,39148,36249,34504,33380,32770,32940,34569,37690,39026,40181,41966,44006,45770,47467,49300,50686,51790,52695,52838
2016-05-25,51734,50277,50045,48926,45710,41960,38908,36939,35701,35015,35224,36914,39906,41222,42362,44313,46652,48612,50300,51780,53098,53967,54518,54128
2016-05-26,52877,51564,51316,50373,46977,43114,40015,37824,36414,35784,36012,37735,40791,42018,42841,44151,45489,46527,47323,47985,48460,48806,49009,48595
2016-05-27,47690,46279,45751,44698,41742,37995,34860,32846,31759,31212,31420,32747,35179,36503,37858,39787,41696,43163,43938,44777,45418,45733,45560,44760
2016-05-28,43479,41913,40607,39724,37356,34677,32097,30359,29300,28709,28531,28924,29558,30558,33020,35757,38516,41176,43665,45938,48155,50014,51376,51790
2016-05-29,50786,48743,47530,46259,43435,40298,37224,34922,33323,32249,31423,30844,30601,30768,32684,35445,38392,41291,43846,46196,48144,49538,50411,50281
2016-05-30,48878,46582,45097,43952,41326,38265,35383,33157,31615,30631,30223,30439,30772,30854,32566,34964,37476,39550,41239,43403,45631,47750,49448,50203
2016-05-31,49522,47920,46830,45591,42157,38171,35046,33071,31669,31073,31231,32759,35641,37411,39504,41963,44695,47334,49455,50638,50464,49422,48190,46559
2016-06-01,44761,43459,43172,42047,39227,35692,32862,31205,30156,29632,29911,31411,34133,35601,36930,38894,41030,42828,44328,46177,47767,48921,49003,48536
2016-06-02,47425,45824,44953,43759,40548,36833,33961,32178,31032,30484,30668,32262,34977,36341,37387,38570,39702,40868,41823,42556,42948,43493,43801,43316
2016-06-03,42271,41065,40518,39800,37418,34374,31795,30205,29257,28752,28927,30293,32626,34102,35550,37370,39553,41582,43415,45238,46369,46458,46170,45110
2016-06-04,43522,41902,41188,40512,38355,35600,32968,31160,29875,29067,28708,28981,29658,30462,32270,34452,36447,38286,39999,41362,42552,43507,44193,44249
2016-06-05,43421,41828,40823,40036,37872,35234,32720,30843,29475,28553,28088,28094,28083,28988,31704,34834,37707,40138,42060,43643,44992,45914,46639,46736
2016-06-06,45830,44346,42959,42139,39299,35688,34552,33996,32585,32230,31963,32559,34469,36390,39615,41298,44572,46487,49472,52685,53694,55204,55586,57435
2016-06-07,55406,54297,52578,49073,46363,40285,35655,33182,31558,30532,30486,31766,33551,35387,38043,41310,45051,48320,50916,53342,55299,56673,57239,56953
2016-06-08,55598,53494,51396,49408,45409,40836,37117,34556,32906,31982,31913,33137,34957,36755,39543,42950,46650,49887,52531,54773,56576,57915,58568,58193
2016-06-09,56590,54086,51877,50176,46508,41922,39740,37792,36648,35295,35280,35925,37350,39920,42894,45471,48347,52653,56904,58991,61729,61402,63411,63555
2016-06-10,62297,58178,57145,53044,49597,44040,38845,36316,34624,33636,33380,34452,35930,37691,40485,43741,47353,50473,53038,55401,57243,58552,58946,58350
2016-06-11,56774,54450,52420,50829,47632,44242,41146,39952,37568,35213,34634,34701,34917,36124,39186,42556,46165,49359,51892,53580,54450,55086,55307,54871
2016-06-12,53605,51961,50625,49650,47172,44210,41269,39045,37406,36298,35546,35468,35414,36004,38507,41659,44553,47232,50011,51685,52706,52619,51425,49999
2016-06-13,48611,47266,46439,46143,43762,40523,37764,35833,34711,34194,34522,36117,38287,39688,41983,45000,48443,51794,54653,57139,57626,57286,57242,56556
2016-06-14,55378,53840,52508,51350,47915,43960,40516,38236,36538,35664,35622,36885,38683,40221,42572,45409,48558,51593,54246,56838,58977,60620,61469,61484
2016-06-15,60377,58345,56237,54500,50738,46249,42595,40178,38557,37698,37517,38707,40536,41969,44463,47877,51638,55122,58147,60797,62980,64260,64865,64661
2016-06-16,63341,60829,58174,56176,51916,47422,43675,40909,38932,37764,37640,38763,40456,42051,44760,48323,52088,55765,58709,61382,63444,64465,64699,64489
2016-06-17,63273,61055,58492,56591,52518,48287,44378,41661,39686,38416,37959,38665,39867,41283,44166,47489,51218,54850,58012,61010,63244,64457,64821,64597
2016-06-18,63343,60985,58331,56306,52689,48744,45076,42127,39896,38354,37458,37291,37267,38461,42041,46092,50112,53916,56994,59330,61078,62266,62678,61907
2016-06-19,59825,57146,54820,53152,50004,46565,43083,40247,38069,36542,35441,34897,34463,35266,38128,41727,45402,48711,51662,53716,55303,56368,56985,57048
2016-06-20,56285,54601,52692,51382,48343,44314,40734,38244,36623,35687,35589,36809,38450,40423,43543,47256,51058,54324,57040,59393,61098,62014,62050,61304
2016-06-21,59582,57489,55506,53932,50150,45764,42097,39487,37759,36683,36520,37649,39171,40996,44103,47736,51710,55122,57794,60171,61711,62448,62462,61761
2016-06-22,60559,58715,56547,55029,51355,47006,43401,40894,39129,38060,37859,38993,40591,42123,44858,48305,51938,55215,57871,60334,62221,63642,64303,63809
2016-06-23,62217,59977,57613,55944,51940,47714,44141,41563,39633,38319,37977,38865,40251,41739,44603,47940,51513,54734,57632,60262,62259,63389,63882,63256
2016-06-24,61359,58813,56392,54767,50947,46597,42775,40052,38164,36999,36630,37523,38861,40511,43546,47044,50844,54117,56830,59091,60236,60845,60873,60322
2016-06-25,58912,56673,54392,52980,49912,46341,42994,40511,38684,37538,36957,36975,37117,38347,41634,45530,49084,51923,53788,54752,55789,56664,56562,55421
2016-06-26,53843,52023,50817,49794,47284,44276,41476,39366,37781,36624,35869,35680,35471,36449,39770,43671,47460,50904,53679,55859,57290,58201,58730,58637
2016-06-27,57498,55704,53863,52380,49117,45215,41771,39215,37535,36593,36499,37661,39275,41262,44504,48181,52329,56085,58911,61233,62578,62742,62636,61830
2016-06-28,60071,57679,55553,53881,49939,45787,42214,39600,37854,36844,36614,37686,39406,41048,44314,48138,52465,56530,59635,61174,60897,59802,58970,57337
2016-06-29,55097,52847,51044,49536,46172,41987,38663,36342,34993,34144,34055,35218,37084,38713,41380,44772,48750,52449,55829,58750,60865,62296,62826,62369
2016-06-30,60854,58526,56022,54037,49965,45510,41813,39071,37194,36128,35955,36998,38566,40156,43305,47172,51270,54870,57744,60474,62378,63518,64105,63584
2016-07-01,62062,59853,57305,55359,51411,46909,42844,40084,37994,36741,36290,36996,38263,39713,43036,47004,51171,54806,57913,60544,62442,63616,64248,63756
2016-07-02,61974,59353,56797,55120,51670,47822,44280,41586,39564,38170,37373,37252,37138,38027,41411,45522,49496,53045,56059,58373,60163,61404,62055,61896
2016-07-03,60713,58577,56273,54611,51680,48269,45101,42659,40849,39537,38722,38370,38052,38632,41446,45076,48607,51963,54937,57507,59592,61007,61866,61839
2016-07-04,60717,58644,56461,54891,52174,48745,45485,43091,41227,39867,39070,38873,38493,38532,40443,43352,46615,49917,52828,55675,57862,59510,60531,60748
2016-07-05,59647,57477,55140,53143,50692,47885,44484,41566,39987,39166,39017,40085,41621,42920,45443,48543,52035,55135,57936,60510,62616,63758,64036,64097
2016-07-06,62993,61061,58948,57497,53851,49747,46550,43942,42249,41183,40829,41645,43092,44137,46763,50101,53963,57395,60372,62859,64866,65708,66067,65849
2016-07-07,64737,62490,59868,58020,54223,49857,46316,43715,41845,40679,40488,41482,42904,44052,46656,49935,53580,56049,57124,62684,64960,65895,66201,65895
2016-07-08,64448,62341,59913,58159,54319,50135,46614,43992,42002,40661,40149,40837,42030,43136,45854,49291,53164,56607,59662,62522,64665,65803,66062,65494
2016-07-09,63831,61208,58377,56455,53078,49157,45578,42934,41053,39727,38899,38723,38727,39466,42537,46424,50506,54060,57100,59408,61098,62075,61113,58938
2016-07-10,56938,54519,52702,51401,48491,45341,42396,40013,38254,37067,36404,36328,36410,36943,39486,42901,46183,49542,53015,55995,58339,60025,61067,61399
2016-07-11,60476,58376,56442,55264,52036,48171,44883,42553,40914,40177,40158,41310,42779,43723,46056,49153,52659,56133,59238,61999,64003,65386,65898,65389
2016-07-12,63782,61197,58707,57015,53128,48952,45431,42866,41018,39902,39573,40509,42000,43202,45717,48865,52333,55800,58795,61510,63655,65298,66015,65681
2016-07-13,64176,61781,59454,57857,54017,49773,46188,43776,42104,40971,40680,41668,43250,44465,47243,50785,54722,58210,61186,63874,65939,66774,67248,67168
2016-07-14,66158,63923,61214,59268,55369,51096,47482,44767,42736,41441,40932,41792,43106,44111,46525,50051,53998,57747,60856,63760,66016,67048,67425,67140
2016-07-15,65897,63464,60854,58913,54800,50300,46482,43797,41917,40673,40265,41026,42273,43056,45295,47717,50202,52877,55887,59031,61687,63785,65007,64956
2016-07-16,63327,60635,58178,56293,52684,48796,45293,42491,40469,39041,37994,37539,37482,37845,40488,44104,48311,52331,55831,58637,60908,62500,63459,63247
2016-07-17,61801,59381,56820,55134,51852,48216,44858,42208,40110,38660,37607,37164,36723,37241,40471,44415,48179,51688,55013,57828,59883,60873,60961,60774
2016-07-18,60008,58419,56409,55071,51822,47731,44245,41858,40069,38995,38801,39736,41167,42367,45395,49117,53014,56832,59855,62462,63586,64246,64631,64161
2016-07-19,63048,60923,58818,57124,53252,48857,45214,42640,40740,39606,39273,40151,41601,42795,45795,49574,53479,56591,58563,60547,62524,64103,64924,64369
2016-07-20,62690,60440,58303,56631,52939,48808,45243,42804,40967,39765,39391,40294,41731,42826,45753,49536,53511,56967,60046,62918,64981,66369,67135,66753
2016-07-21,65315,62882,60298,58264,54280,49820,45936,43039,41043,39777,39392,40302,41699,42817,45857,49712,53899,57806,61260,64122,66189,67152,67247,66959
2016-07-22,65761,63603,61125,58937,54998,50604,46589,43621,41424,39946,39456,40120,41270,42285,45488,49572,54102,58175,61432,64379,66409,67328,67364,67261
2016-07-23,66021,63651,61086,59054,55334,51466,47805,44870,42543,41032,39882,39618,39659,40231,43743,48248,52822,56998,60336,62872,64757,65986,66615,66407
2016-07-24,65100,62866,60537,58696,55290,51625,48110,45344,43096,41373,40152,39567,39143,39378,42691,47052,51373,55570,59224,62175,64256,65576,66274,66291
2016-07-25,65117,63233,61143,59607,55945,51532,47638,44831,42800,41561,41109,41871,43385,44382,46627,49973,53823,57507,61193,64199,65773,65553,63988,61986
2016-07-26,59380,56878,55294,53329,49757,45674,42392,39956,38414,37552,37578,38686,40396,41391,43551,46595,50229,53938,56888,58910,59458,59626,59134,58322
2016-07-27,56979,54853,53491,52081,48772,44878,41677,39498,37981,37197,37284,38668,40763,41790,43828,46526,49389,52205,54481,56695,57670,58008,57656,56538
2016-07-28,55338,53771,52803,51620,48378,44849,41734,39639,38234,37461,37613,39013,41032,42036,44136,47133,50798,54105,55745,57658,59340,60313,59991,58610
2016-07-29,56542,54081,52589,51118,47894,44255,41008,38898,37484,36576,36492,37667,39340,40392,42871,46325,50185,53475,56154,58776,60937,62406,62973,62475
2016-07-30,60556,57997,55779,53962,50692,47088,43905,41364,39509,38150,37387,37360,37633,38234,41546,45908,50272,54098,57266,59818,61800,63057,63178,62133
2016-07-31,60574,58416,56341,54610,51422,47971,44745,42240,40240,38871,38055,37785,37664,37886,41010,45145,49099,52793,55995,58574,60439,61623,62169,62325
2016-08-01,61653,59682,57632,56000,52327,48243,44736,42253,40439,39349,39118,39996,41395,42242,44943,48678,52747,56535,59926,62881,65240,66727,67315,66918
2016-08-02,65457,62849,60270,58016,53840,49276,45483,42659,40689,39452,39087,39946,41520,42447,45218,48961,52867,56685,60165,63326,65623,67002,67506,67358
2016-08-03,66104,63624,61256,58918,54708,50193,46364,43562,41560,40261,39816,40648,42325,43298,46202,50129,54274,58514,62105,65262,67617,68630,68801,68664
2016-08-04,67639,65360,63006,60560,56299,51629,47434,44409,42217,40762,40286,41135,42607,43582,46383,50395,54705,58776,62293,65421,67612,68718,68702,68253
2016-08-05,67092,64688,62446,60286,56184,51683,47917,45016,42846,41453,41054,41801,43202,44013,46737,50553,54678,58662,62065,65120,67344,68559,68752,68316
2016-08-06,66593,64000,61731,59549,55832,51892,48225,45314,43250,41654,40580,40286,40349,40716,44008,48566,53054,57111,60339,62858,64470,65703,66389,66447
2016-08-07,65210,62788,60592,58507,54954,51377,48031,45230,42997,41352,40163,39621,39315,39231,42259,46752,51378,55605,59287,62297,64515,65939,66774,66996
2016-08-08,66012,63789,61817,59714,55853,51707,47951,45127,43139,41860,41561,42484,44200,44888,47625,51497,55856,60036,63729,66891,69059,70023,70164,69712
2016-08-09,68217,65930,63880,61104,56568,51961,48217,45550,43670,42403,41991,43008,44780,45509,47925,51741,55957,59859,63475,66612,68709,69611,69909,69422
2016-08-10,68089,65723,63668,61314,57160,52827,48964,46252,44338,43091,42689,43642,45427,46008,48599,52526,56845,60899,64531,67666,69806,70542,70566,70206
2016-08-11,69007,66728,64805,62221,58021,53718,49947,47175,45085,43757,43328,44304,45996,46576,48937,52793,56966,61109,64605,67849,70248,71053,71193,70821
2016-08-12,69503,67204,65011,62402,58088,53720,49805,46879,44734,43412,42855,43740,45505,45973,48325,51954,56239,60430,64380,67824,69893,70339,69277,66813
2016-08-13,63856,60583,58720,56270,52694,48948,45692,43286,41441,40187,39492,39616,40269,40581,42110,44422,47159,50010,52865,55372,57212,58140,58462,58175
2016-08-14,56135,53688,51985,50052,47394,44412,41730,39607,38005,36848,36126,35911,36022,36015,37861,40370,43198,45856,47955,49275,50055,50758,50847,50487
2016-08-15,49345,48052,47740,46585,43926,40767,38181,36454,35436,34922,35278,36735,39039,40010,41169,42937,44507,45370,45764,46202,46864,47717,48495,48681
2016-08-16,47886,46699,46743,45579,42694,39391,36786,35104,34055,33522,33778,35382,37945,39005,40084,41642,43140,44504,45601,46831,47923,48595,49030,48807
2016-08-17,47976,47004,47080,46084,43476,40438,37887,36329,35325,34853,35083,36688,39316,40236,41083,42682,44926,46797,48032,48726,49214,49734,49751,48454
2016-08-18,47092,46067,45945,44802,42032,39051,36556,35034,34112,33722,34089,35790,38567,39617,41162,43557,46355,48717,50326,51480,52114,52214,52235,51495
2016-08-19,50121,48607,48434,47178,44247,40923,38218,36363,35301,34737,35009,36494,39059,40248,42146,44897,47725,50248,52034,53338,54345,54423,53600,52227
2016-08-20,50686,48880,48413,47122,44667,41738,39072,37139,35843,35048,34861,35232,36137,36913,39092,41625,44179,46030,47115,47351,47761,48658,49120,48924
2016-08-21,48083,46919,46740,45502,43142,40456,38098,36382,34993,34078,33626,33624,33996,34048,35666,38094,40536,43018,45025,46343,47356,48625,49589,49838
2016-08-22,49252,48106,47983,46411,43033,39326,36640,34908,33910,33576,34041,35949,39240,39958,41120,43667,46107,47465,48723,50561,52149,52974,53635,53802
2016-08-23,52942,51445,51204,49558,45977,42062,39257,37629,36557,36151,36519,38332,41528,42081,43719,46620,50015,53139,56060,58770,60571,61708,62457,62036
2016-08-24,59950,57497,56578,54051,49649,45178,41893,39620,38053,37143,37096,38660,41465,41807,43342,46255,49774,53271,56625,59545,61585,62522,63030,62276
2016-08-25,60592,58045,56690,53851,49412,44933,41471,39049,37482,36667,36627,38187,41139,41602,43017,46153,49761,53205,56307,58927,60250,61038,61324,60432
2016-08-26,58617,56343,55417,52804,48526,44372,41096,38846,37245,36278,36219,37707,40672,41329,42295,44594,47697,50860,53362,55595,56872,57105,57344,56146
2016-08-27,53496,50913,49752,47695,44738,41684,38788,36594,35050,34147,33643,33816,34585,35163,37510,40961,44425,47809,50956,53547,55532,56929,57575,57187
2016-08-28,55031,52415,51191,48943,45995,42772,39886,37664,36023,34890,34135,33877,34133,34291,36571,40127,43510,46974,50189,52800,54631,55798,56163,55559
2016-08-29,53941,51927,51149,48924,45181,41217,38180,36142,34954,34320,34610,36507,39723,40533,41544,43772,46559,49489,51659,53296,53475,53192,53558,53347
2016-08-30,52008,50385,50275,48218,44460,40578,37718,35911,34677,34012,34189,35970,39238,40171,41243,43673,46777,49963,53113,55543,57123,57787,57942,57117
2016-08-31,55389,53594,52978,50183,46099,42093,40771,37995,38623,37471,37486,38382,40142,42180,44374,46688,48756,51503,53480,56000,56610,58857,58575,57774
2016-09-01,55599,54156,52428,51703,47863,43975,40408,38175,36525,35587,35615,37273,40315,40949,42402,45687,49482,52858,55541,57672,59346,60195,60317,59101
2016-09-02,56729,54368,53460,50822,46833,42763,39663,37417,35882,35073,35099,36742,39787,40435,41601,44156,47201,50285,53277,55838,57293,57692,57449,56013
2016-09-03,53571,51200,50166,47883,44860,41630,38572,36351,34786,33671,33024,33117,33712,34051,36432,39839,43409,46914,50031,52533,54234,55240,55651,55214
2016-09-04,53462,51037,49844,47485,44517,41342,38402,36173,34603,33508,32788,32650,32968,33131,35603,39422,43345,47086,50381,52854,54343,55066,55399,54868
2016-09-05,52842,50478,49393,47300,44543,41623,38888,36867,35583,34771,34518,34943,35667,35695,37934,42012,46259,49852,52699,54808,55938,56717,57231,57190
2016-09-06,55986,54206,53715,51204,47104,43096,39957,37988,36787,36195,36432,38299,41487,42380,43630,46472,49851,53184,56229,58919,60748,61809,62293,61767
2016-09-07,59908,57654,56631,53650,49398,45194,41919,39782,38406,37627,37679,39332,42541,43296,44531,47730,51372,54652,57658,60460,61943,61986,61887,61513
2016-09-08,60088,57848,56999,54198,49917,45719,42457,40307,38793,37930,38067,39768,42839,43322,44620,47553,50882,54352,57617,60649,62750,63283,63310,62487
2016-09-09,60676,58191,56949,54088,49780,45455,41998,39615,38029,37192,37192,38784,41767,42327,43771,47013,50487,53704,56352,58724,60082,60662,60855,59933
2016-09-10,57678,55103,53769,51419,48328,44945,41775,39540,37742,36487,35701,35326,35825,36192,37810,40504,43052,45092,46602,47710,48386,49052,49520,49469
2016-09-11,48442,46807,46092,44163,41604,38713,35960,33857,32309,31257,30559,30382,30725,30864,33112,36405,39888,43482,46885,49875,52213,53898,54920,54975
2016-09-12,53724,51896,50817,47998,44031,40036,36987,34877,33561,32860,33010,34754,37895,38696,40025,43052,46617,49932,52880,55834,57846,59168,59820,58992
2016-09-13,57048,54879,53818,50824,46435,42274,39144,37086,35639,34983,35174,36964,39976,40504,41576,43967,46911,50435,53474,56124,57621,58250,58185,57237
2016-09-14,55401,54122,53340,50662,46667,42732,39631,37616,36214,35486,35599,37444,40513,41312,42446,45494,48919,52138,54771,57117,58468,59221,59380,58303
2016-09-15,56397,54581,53488,50573,46468,42350,39278,37117,35698,34998,34957,36595,39856,40488,41890,45243,48989,52257,55178,57807,59657,60730,61435,60399
2016-09-16,57986,56164,55113,52141,48102,44002,40700,38504,36917,36081,36116,37662,40677,41598,42609,45039,48290,51755,54996,57652,59797,61191,61719,60698
2016-09-17,58064,55542,53743,50732,47422,43994,41082,38716,37124,35935,35261,35370,36089,36614,39145,43405,47803,51690,55095,57750,59424,60665,61196,60739
2016-09-18,58610,56098,54123,51272,47947,44534,41589,39206,37546,36277,35646,35617,35820,35748,37833,41563,45347,49442,53450,56942,59646,61389,62225,62365
2016-09-19,60793,58887,57324,54332,50219,45969,42599,40221,38646,37877,38010,39669,42603,43288,44819,48468,52788,56900,60690,64019,66079,66884,66876,66208
2016-09-20,64148,62063,60370,56736,52043,47439,43965,41455,39730,38607,38311,39733,42726,43331,44592,47936,52061,56129,59659,62476,64288,65287,65713,64382
2016-09-21,61708,59584,57760,54405,49913,45402,41913,39608,37864,36748,36597,38041,40987,41441,42440,45361,48980,52553,55793,58727,60847,62085,62489,61469
2016-09-22,58860,56763,54956,51615,47189,42943,39627,37476,35866,34937,34961,36480,39568,40329,41381,44317,48144,51742,54911,57685,59819,61150,61696,60528
2016-09-23,58028,56157,54844,51925,47833,43799,40607,38491,37181,36348,36387,38033,41150,41973,43101,45993,49033,51855,54215,56788,58745,59774,60157,59134
2016-09-24,56766,54663,53465,51101,48210,45233,42275,40022,38323,37240,36728,36936,37856,38616,40611,43761,46882,49907,52675,54306,54761,54302,53411,52910
2016-09-25,51741,50717,49519,47211,44515,41740,39222,37255,35860,34962,34471,34490,34930,35340,36812,39116,41207,43106,45198,46603,46802,45943,45140,44555
2016-09-26,43879,44426,44069,42542,39923,36967,34498,32935,32019,31705,32119,33890,36964,38023,38242,39340,40813,42131,43229,44074,44299,44240,43811,42960
2016-09-27,42216,42695,42208,40413,37725,34538,32295,30986,30149,29875,30323,32047,35259,36250,36407,37452,38782,40098,41553,43246,44284,44716,44805,44286
2016-09-28,43410,43421,43018,40742,37389,33983,31525,30021,28980,28483,28856,30578,33792,34688,35290,37128,39259,41518,43846,46429,48807,50956,52535,52623
2016-09-29,50845,48997,47504,44441,40544,36634,33652,31697,30443,29720,29797,31261,34285,34996,35621,37330,39347,41128,43276,45390,47054,48159,48656,47945
2016-09-30,45884,44542,43506,40795,37249,33538,30870,29199,28083,27584,27812,29426,32314,33202,33786,35274,36845,38344,39840,41690,43345,44716,45671,45251
2016-10-01,43202,41602,40426,38274,35757,33058,30738,29073,28007,27390,27177,27564,28552,29251,30704,32810,34907,36714,38376,40053,41471,42415,42734,42334
2016-10-02,41156,40723,40090,38399,36142,33710,31424,29693,28471,27754,27404,27491,27981,28390,29923,32346,34768,37187,39693,42320,44554,46330,47369,47348
2016-10-03,45894,45128,44147,41649,38286,34877,32357,30677,29649,29121,29385,31111,34227,35188,35783,37863,40504,43055,45414,47876,49947,51544,52423,51916
2016-10-04,49959,48905,47640,44825,40970,37111,34338,32604,31516,30956,31255,32987,36279,37462,38005,40190,42941,45791,48530,51246,53318,54933,55832,55164
2016-10-05,53068,52031,50865,48338,44773,40967,38001,36137,34881,34176,34354,36194,39562,40657,40993,43318,46269,49396,52366,55300,57749,59392,59904,58770
2016-10-06,56313,54831,53253,50142,46254,42304,39395,37498,36199,35517,35669,37432,40904,42003,42334,44289,46964,49574,52109,54556,56113,57199,57452,56535
2016-10-07,54409,53530,52204,49375,45539,41547,38420,36273,34830,34056,34082,35525,38395,39402,39829,41452,43105,44328,45306,46405,46954,47106,47060,46000
2016-10-08,43823,43046,41945,40131,37897,35355,32864,31067,29694,28896,28538,28801,29695,30426,31743,33812,35585,37311,39055,40804,42421,43608,44268,43814
2016-10-09,42208,41561,40457,38582,36358,33851,31533,29673,28364,27509,26998,26924,27399,27864,29276,31180,32701,34001,35715,37219,38580,39760,40367,39868
2016-10-10,38941,39318,38179,36350,34124,31187,29040,27637,26872,26687,27063,28551,31025,32260,32830,34291,35930,37496,39133,41030,42783,44299,45346,45356
2016-10-11,43972,43425,42271,39824,36327,33050,30682,29243,28363,28020,28445,30329,33693,34844,34934,36270,38201,40317,42428,44627,46132,47390,48477,48406
2016-10-12,47073,46831,45834,43475,40139,36670,34022,32481,31573,31223,31589,33336,36685,37877,38293,40418,43142,45785,48167,50659,52908,54635,55551,54908
2016-10-13,52477,51173,49138,46041,42158,38074,35287,33385,32137,31427,31550,33200,36367,37478,37714,39426,41483,43321,45130,47114,48518,49237,49478,48556
2016-10-14,46753,46544,45326,42851,39551,36166,33650,31955,30889,30416,30746,32476,35563,37072,37396,38888,40731,42245,43537,45074,46305,47295,47802,46938
2016-10-15,45134,44531,43329,41577,39353,36761,34354,32662,31552,30879,30666,31065,32162,33213,34762,37599,40628,43497,46007,48272,50039,51123,51576,50888
2016-10-16,48777,47912,46244,44201,41738,39065,36447,34477,33033,32144,31717,31781,32385,32971,34577,37841,41201,44395,47520,50241,52455,53781,54305,53645
2016-10-17,51559,51045,49355,46575,43208,39633,36645,34825,33679,33213,33612,35584,38855,40088,40514,42587,45499,48180,50928,53706,55883,57364,57981,56979
2016-10-18,54595,53689,51698,48616,44773,40939,38027,36129,34815,34101,34226,35860,39142,40229,40584,42846,45574,48287,50892,53720,56117,57478,57967,56890
2016-10-19,54303,53254,51181,48191,44502,40632,37659,35833,34667,34053,34233,36003,39505,40816,40987,43205,45774,48329,50870,53286,55041,56099,56390,55400
2016-10-20,53234,52348,50079,47145,43765,39811,36805,34856,33651,32973,33055,34704,37905,39056,38759,39879,41722,43054,43978,44863,45089,44963,44515,43261
2016-10-21,41702,41734,40687,38700,35681,32345,29888,28360,27433,26993,27227,28737,31827,33111,33109,33901,34894,35608,36215,37067,37860,38594,39074,38608
2016-10-22,37218,37060,35902,34362,32279,30054,28131,26729,25990,25649,25560,26047,27230,28400,29496,30916,31925,32561,33163,33964,34929,35984,36752,36653
2016-10-23,35821,36145,35200,33851,32119,30032,28247,27020,26172,25699,25589,25834,26485,27223,28262,30086,31551,32818,34107,35226,36259,37120,37825,38063
2016-10-24,38141,39489,38729,37179,34646,31860,29700,28419,27673,27566,28065,29925,33262,34835,34829,36161,37995,39890,41775,43623,45150,46348,47017,46477
2016-10-25,45246,45346,43915,41515,38138,34482,31880,30275,29149,28578,28789,30415,33760,35126,35055,36310,38100,39849,41390,43063,44313,45088,45497,44620
