date,Peak Demand (MW)
2019-03-31,2176
2019-04-01,2442
2019-04-02,2460
2019-04-03,2473
2019-04-04,2554
2019-04-05,2545
2019-04-06,2359
2019-04-07,2300
2019-04-08,2607
2019-04-09,2616
2019-04-10,2625
2019-04-11,2611
2019-04-12,2592
2019-04-13,2469
2019-04-14,2407
2019-04-15,2736
2019-04-16,2645
2019-04-17,2528
2019-04-18,2455
2019-04-19,2422
2019-04-20,2343
2019-04-21,2261
2019-04-22,2530
2019-04-23,2434
2019-04-24,2484
2019-04-25,2451
2019-04-26,2355
2019-04-27,2096
2019-04-28,2084
2019-04-29,2330
2019-04-30,2400
2019-05-01,2449
2019-05-02,2466
2019-05-03,2396
2019-05-04,2245
2019-05-05,2141
2019-05-06,2500
2019-05-07,2599
2019-05-08,2571
2019-05-09,2651
2019-05-10,2697
2019-05-11,2790
2019-05-12,2639
2019-05-13,2313
2019-05-14,2403
2019-05-15,2348
2019-05-16,2377
2019-05-17,2352
2019-05-18,2151
2019-05-19,2101
2019-05-20,2339
2019-05-21,2290
2019-05-22,2287
2019-05-23,2347
2019-05-24,2449
2019-05-25,2167
2019-05-26,2119
2019-05-27,2111
2019-05-28,2306
2019-05-29,2331
2019-05-30,2490
2019-05-31,2589
2019-06-01,2634
2019-06-02,2485
2019-06-03,2500
2019-06-04,2508
2019-06-05,2534
2019-06-06,2334
2019-06-07,2240
2019-06-08,2172
2019-06-09,2072
2019-06-10,2811
2019-06-11,3379
2019-06-12,3713
2019-06-13,3787
2019-06-14,3352
2019-06-15,2580
2019-06-16,2426
2019-06-17,2769
2019-06-18,2940
2019-06-19,2652
2019-06-20,2390
2019-06-21,2333
2019-06-22,2338
2019-06-23,2215
2019-06-24,2381
2019-06-25,2474
2019-06-26,2518
2019-06-27,2536
2019-06-28,2319
2019-06-29,2369
2019-06-30,2467
2019-07-01,2773
2019-07-02,2792
2019-07-03,2404
2019-07-04,2392
2019-07-05,2477
2019-07-06,2379
2019-07-07,2178
2019-07-08,2592
2019-07-09,2733
2019-07-10,2563
2019-07-11,2798
2019-07-12,2899
2019-07-13,2927
2019-07-14,2711
2019-07-15,2910
2019-07-16,2917
2019-07-17,2951
2019-07-18,2620
2019-07-19,2669
2019-07-20,2562
2019-07-21,2815
2019-07-22,3098
2019-07-23,3221
2019-07-24,2763
2019-07-25,3071
2019-07-26,3338
2019-07-27,3451
2019-07-28,2639
2019-07-29,2992
2019-07-30,3157
2019-07-31,3055
2019-08-01,3229
2019-08-02,3395
2019-08-03,2923
2019-08-04,3098
2019-08-05,3494
2019-08-06,3639
2019-08-07,3380
2019-08-08,2717
2019-08-09,2611
2019-08-10,2719
2019-08-11,2388
2019-08-12,2909
2019-08-13,3203
2019-08-14,3378
2019-08-15,3356
2019-08-16,3153
2019-08-17,2726
2019-08-18,2395
2019-08-19,2836
2019-08-20,3078
2019-08-21,3078
2019-08-22,2570
2019-08-23,2714
2019-08-24,2853
2019-08-25,2693
2019-08-26,2925
2019-08-27,3465
2019-08-28,3650
2019-08-29,3741
2019-08-30,3143
2019-08-31,2898
2019-09-01,2832
2019-09-02,2821
2019-09-03,3097
2019-09-04,3187
2019-09-05,3062
2019-09-06,3264
2019-09-07,3111
2019-09-08,2294
2019-09-09,2442
2019-09-10,2484
2019-09-11,2466
2019-09-12,2642
2019-09-13,2718
2019-09-14,2596
2019-09-15,2415
2019-09-16,2369
2019-09-17,2452
2019-09-18,2470
2019-09-19,2434
2019-09-20,2464
2019-09-21,2347
2019-09-22,2258
2019-09-23,2349
2019-09-24,2498
2019-09-25,2557
2019-09-26,2492
2019-09-27,2459
2019-09-28,2330
2019-09-29,2366
2019-09-30,2661
2019-10-01,2704
2019-10-02,2665
2019-10-03,2485
2019-10-04,2542
2019-10-05,2375
2019-10-06,2251
2019-10-07,2480
2019-10-08,2538
2019-10-09,2767
2019-10-10,2803
2019-10-11,2629
2019-10-12,2421
2019-10-13,2296
2019-10-14,2605
2019-10-15,2625
2019-10-16,2554
2019-10-17,2640
2019-10-18,2646
2019-10-19,2514
2019-10-20,2402
2019-10-21,2518
2019-10-22,2605
2019-10-23,2631
2019-10-24,2676
2019-10-25,2536
2019-10-26,2488
2019-10-27,2510
2019-10-28,2973
2019-10-29,3027
2019-10-30,3153
2019-10-31,3142
2019-11-01,2959
2019-11-02,2651
2019-11-03,2438
2019-11-04,2856
2019-11-05,2827
2019-11-06,2905
2019-11-07,2802
2019-11-08,2822
2019-11-09,2635
2019-11-10,2593
2019-11-11,2574
2019-11-12,2749
2019-11-13,2823
2019-11-14,2767
2019-11-15,2758
2019-11-16,2670
2019-11-17,2536
2019-11-18,2609
2019-11-19,2767
2019-11-20,2766
2019-11-21,2944
2019-11-22,3055
2019-11-23,2868
2019-11-24,2760
2019-11-25,2813
2019-11-26,3026
2019-11-27,3175
2019-11-28,3073
2019-11-29,2845
2019-11-30,2986
2019-12-01,3060
2019-12-02,3155
2019-12-03,3232
2019-12-04,3127
2019-12-05,3021
2019-12-06,2981
2019-12-07,2957
2019-12-08,2798
2019-12-09,2812
2019-12-10,3040
2019-12-11,3053
2019-12-12,3054
2019-12-13,2979
2019-12-14,2941
2019-12-15,2839
2019-12-16,3056
2019-12-17,3180
2019-12-18,3252
2019-12-19,3265
2019-12-20,3057
2019-12-21,2800
2019-12-22,2778
2019-12-23,2864
2019-12-24,3006
2019-12-25,2950
2019-12-26,3041
2019-12-27,3136
2019-12-28,3015
2019-12-29,2852
2019-12-30,2916
2019-12-31,2997
2020-01-01,2952
2020-01-02,2800
2020-01-03,2953
2020-01-04,2808
2020-01-05,2807
2020-01-06,2916
2020-01-07,3032
2020-01-08,2922
2020-01-09,3088
2020-01-10,3171
2020-01-11,3029
2020-01-12,2896
2020-01-13,3138
2020-01-14,3262
2020-01-15,3347
2020-01-16,3320
2020-01-17,3216
2020-01-18,3130
2020-01-19,2799
2020-01-20,2901
2020-01-21,3057
2020-01-22,3018
2020-01-23,2968
2020-01-24,2842
2020-01-25,2707
2020-01-26,2520
2020-01-27,2812
2020-01-28,2994
2020-01-29,2908
2020-01-30,2967
2020-01-31,2824
2020-02-01,2615
2020-02-02,2735
2020-02-03,3104
2020-02-04,3279
2020-02-05,3246
2020-02-06,2964
2020-02-07,2780
2020-02-08,2731
2020-02-09,2733
2020-02-10,3036
2020-02-11,3125
2020-02-12,3086
2020-02-13,3040
2020-02-14,3076
2020-02-15,2824
2020-02-16,2784
2020-02-17,2840
2020-02-18,3148
2020-02-19,3090
2020-02-20,3025
2020-02-21,3073
2020-02-22,2690
2020-02-23,2562
2020-02-24,2922
2020-02-25,3115
2020-02-26,2815
2020-02-27,2960
2020-02-28,2869
2020-02-29,2660
2020-03-01,2739
2020-03-02,2902
2020-03-03,2966
2020-03-04,2715
2020-03-05,2888
2020-03-06,2735
2020-03-07,2848
2020-03-08,2693
2020-03-09,3127
2020-03-10,3084
2020-03-11,2849
2020-03-12,3066
2020-03-13,2986
2020-03-14,2980
2020-03-15,2907
2020-03-16,2979
2020-03-17,2877
2020-03-18,2747
2020-03-19,2781
2020-03-20,2616
2020-03-21,2368
2020-03-22,2360
2020-03-23,2725
2020-03-24,2753
2020-03-25,2791
2020-03-26,2744
2020-03-27,2742
2020-03-28,2646
2020-03-29,2463
2020-03-30,2726
2020-03-31,2690
2020-04-01,2807
2020-04-02,2722
2020-04-03,2782
2020-04-04,2592
2020-04-05,2502
2020-04-06,2564
2020-04-07,2544
2020-04-08,2491
2020-04-09,2355
2020-04-10,2338
2020-04-11,2262
2020-04-12,2230
2020-04-13,2441
2020-04-14,2389
2020-04-15,2391
2020-04-16,2315
2020-04-17,2296
2020-04-18,2310
2020-04-19,2294
2020-04-20,2320
2020-04-21,2378
2020-04-22,2481
2020-04-23,2448
2020-04-24,2386
2020-04-25,2287
2020-04-26,2150
2020-04-27,2335
2020-04-28,2280
2020-04-29,2307
2020-04-30,2312
2020-05-01,2264
2020-05-02,2280
2020-05-03,2199
2020-05-04,2335
2020-05-05,2365
2020-05-06,2306
2020-05-07,2283
2020-05-08,2270
2020-05-09,2436
2020-05-10,2565
2020-05-11,2656
2020-05-12,2392
2020-05-13,2354
2020-05-14,2418
2020-05-15,2334
2020-05-16,2186
2020-05-17,2209
2020-05-18,2451
2020-05-19,2376
2020-05-20,2437
2020-05-21,2377
2020-05-22,2306
2020-05-23,2211
2020-05-24,2072
2020-05-25,2194
2020-05-26,2336
2020-05-27,2466
2020-05-28,2933
2020-05-29,3107
2020-05-30,2998
2020-05-31,2226
2020-06-01,2267
2020-06-02,2387
2020-06-03,2501
2020-06-04,2474
2020-06-05,2390
2020-06-06,2297
2020-06-07,2155
2020-06-08,2341
2020-06-09,2422
2020-06-10,2406
2020-06-11,2510
2020-06-12,2491
2020-06-13,2274
2020-06-14,2142
2020-06-15,2405
2020-06-16,2364
2020-06-17,2317
2020-06-18,2430
2020-06-19,2743
2020-06-20,2827
2020-06-21,2266
2020-06-22,2694
2020-06-23,3295
2020-06-24,3427
2020-06-25,2892
2020-06-26,3045
2020-06-27,3190
2020-06-28,2282
2020-06-29,2399
2020-06-30,2502
2020-07-01,2392
